"detail_id","name","prefecture","address","geocode_address","latitude","longitude","start_date","status_text","detail_url"
"43","大葛郵便局","秋田県","〒018-5851 秋田県大館市比内町大葛字大葛34","秋田県大館市比内町大葛字大葛34","40.104179","140.657471","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=43"
"44","羽後二井田郵便局","秋田県","〒018-5751 秋田県大館市二井田字贄の里185の2","秋田県大館市二井田字贄の里185の2","40.237309","140.553391","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=44"
"45","西館郵便局","秋田県","〒018-5731 秋田県大館市比内町笹舘字前田野75の5","秋田県大館市比内町笹舘字前田野75の5","40.211319","140.563339","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=45"
"46","林郵便局","茨城県","〒315-0131 茨城県新治郡八郷町下林834-12","茨城県新治郡八郷町下林834-12","36.341736","140.446823","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=46"
"48","表佐郵便局","岐阜県","〒503-2122 岐阜県不破郡垂井町表佐1545番地の5","岐阜県不破郡垂井町表佐1545番地の5","35.358898","136.545074","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=48"
"49","三橋郵便局","岐阜県","〒501-0406 岐阜県本巣市三橋糸貫川通1101番地159","岐阜県本巣市三橋糸貫川通1101番地159","35.454029","136.676804","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=49"
"50","笠原郵便局","岐阜県","〒507-0901 岐阜県多治見市笠原町2174番地の1","岐阜県多治見市笠原町2174番地の1","35.300571","137.158752","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=50"
"51","豊岡郵便局","兵庫県","〒668-8799 兵庫県豊岡市泉町3-27","兵庫県豊岡市泉町3-27","35.547894","134.819656","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=51"
"52","京都西大手筋郵便局","京都府","〒612-8368 京都府京都市伏見区周防町331-29","京都府京都市伏見区周防町331-29","34.931835","135.757919","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=52"
"53","猪名川松尾台郵便局","兵庫県","〒666-0261 兵庫県川辺郡猪名川町松尾台3-1-3","兵庫県川辺郡猪名川町松尾台3-1-3","34.905056","135.391647","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=53"
"55","六瀬郵便局","兵庫県","〒666-0225 兵庫県川辺郡猪名川町木津中島15-1","兵庫県川辺郡猪名川町木津中島15-1","34.931061","135.343643","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=55"
"56","杉生郵便局","兵庫県","〒666-0202 兵庫県川辺郡猪名川町鎌倉横大道20-6","兵庫県川辺郡猪名川町鎌倉横大道20-6","34.98037","135.328766","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=56"
"57","猪名川郵便局","兵庫県","〒666-0299 兵庫県川辺郡猪名川町白金3-2-2","兵庫県川辺郡猪名川町白金3-2-2","34.899143","135.364166","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=57"
"62","大賀郵便局","茨城県","〒319-2211 茨城県那珂郡大宮町岩崎313","茨城県那珂郡大宮町岩崎313",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=62"
"63","富士山頂郵便局","静岡県","〒418-0011 静岡県富士宮市粟倉地先","静岡県富士宮市粟倉地先","35.300537","138.704346","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=63"
"64","京都洛北高校前郵便局","京都府","〒606-0826 京都府京都市左京区下鴨西本町18","京都府京都市左京区下鴨西本町18","35.044189","135.768005","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=64"
"65","蔵木郵便局","島根県","〒699-5502 島根県鹿足郡六日市町田野原196-1","島根県鹿足郡六日市町田野原196-1",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=65"
"66","塩子郵便局","茨城県","〒311-4401 茨城県東茨城郡城里町塩子3421－1","茨城県東茨城郡城里町塩子3421－1","36.500298","140.261032","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=66"
"67","石塚郵便局","茨城県","〒311-4399 茨城県東茨城郡城里町石塚2212－3","茨城県東茨城郡城里町石塚2212－3","36.476265","140.384186","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=67"
"69","久志郵便局","沖縄県","〒905-2266 沖縄県名護市瀬嵩45","沖縄県名護市瀬嵩45","26.549974","128.052795","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=69"
"70","羅臼郵便局","北海道","〒086-1899 北海道目梨郡羅臼町富士見町32","北海道目梨郡羅臼町富士見町32","44.019398","145.193329","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=70"
"71","府中西府町郵便局","東京都","〒183-0031 東京都府中市西府町3－13－1","東京都府中市西府町3－13－1","35.677658","139.457428","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=71"
"72","大門郵便局","長野県","〒386-0601 長野県小県郡長門町大門1373-2","長野県小県郡長門町大門1373-2","36.26992","138.258041","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=72"
"73","小来川郵便局","栃木県","〒321-1352 栃木県日光市宮小来川594","栃木県日光市宮小来川594","36.665485","139.634918","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=73"
"74","朝倉郵便局","島根県","〒699-5523 島根県鹿足郡六日市町朝倉2146","島根県鹿足郡六日市町朝倉2146",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=74"
"75","矢神郵便局","岡山県","〒719-3799 岡山県新見市哲西町矢田1685－3","岡山県新見市哲西町矢田1685－3","34.933018","133.33815","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=75"
"76","足立青井郵便局","東京都","〒121-0012 東京都足立区青井6－22－10","東京都足立区青井6－22－10","35.777805","139.813858","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=76"
"77","足立六町郵便局","東京都","〒121-0073 東京都足立区六町4－2－4","東京都足立区六町4－2－4","35.785957","139.820831","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=77"
"78","東京国際郵便局","東京都","〒138-8799 東京都江東区新砂3－5－14","東京都江東区新砂3－5－14","35.664623","139.837463","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=78"
"79","斜里郵便局","北海道","〒099-4199 北海道斜里郡斜里町本町14番地","北海道斜里郡斜里町本町14番地","43.91114","144.669327","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=79"
"80","中斜里郵便局","北海道","〒099-4142 北海道斜里郡斜里町中斜里22","北海道斜里郡斜里町中斜里22","43.872589","144.657547","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=80"
"81","斜里南郵便局","北海道","〒099-4116 北海道斜里郡斜里町文光町48－37","北海道斜里郡斜里町文光町48－37","43.906048","144.660568","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=81"
"82","宇登呂郵便局","北海道","〒099-4399 北海道斜里郡斜里町ウトロ東158","北海道斜里郡斜里町ウトロ東158","44.076618","145.013687","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=82"
"83","西浅草郵便局","東京都","〒111-0035 東京都台東区西浅草3－12－1","東京都台東区西浅草3－12－1","35.71484","139.790283","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=83"
"84","芭露郵便局","北海道","〒093-0799 北海道紋別郡湧別町芭露400","北海道紋別郡湧別町芭露400","44.136738","143.651688","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=84"
"85","小滝郵便局","秋田県","〒018-0153 秋田県にかほ市象潟町小滝字北田13","秋田県にかほ市象潟町小滝字北田13","39.161541","139.956406","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=85"
"86","盛岡ホットライン肴町郵便局","岩手県","〒020-0878 岩手県盛岡市肴町4－35","岩手県盛岡市肴町4－35","39.697929","141.154129","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=86"
"88","岩見三内郵便局","秋田県","〒019-2742 秋田県秋田市河辺三内字外川原143－1","秋田県秋田市河辺三内字外川原143－1","39.708412","140.291473","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=88"
"90","広島基町郵便局","広島県","〒730-0011 広島県広島市中区基町16－17－101","広島県広島市中区基町16－17－101","34.403072","132.452499","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=90"
"91","北斗郵便局","北海道","〒049-0199 北海道北斗市飯生２－１１－１","北海道北斗市飯生２－１１－１","41.817932","140.642212","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=91"
"92","北斗北郵便局","北海道","〒041-1299 北海道北斗市本町２－７－１１","北海道北斗市本町２－７－１１","41.883667","140.641739","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=92"
"93","名古屋中切郵便局","愛知県","〒462-0021 愛知県名古屋市北区成願寺1-4-23","愛知県名古屋市北区成願寺1-4-23","35.214741","136.911819","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=93"
"94","東外城田郵便局","三重県","〒519-0438 三重県度会郡玉城町原877","三重県度会郡玉城町原877","34.478935","136.583237","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=94"
"95","西内郵便局","長野県","〒386-0399 長野県小県郡丸子町平井1318","長野県小県郡丸子町平井1318",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=95"
"96","菅平郵便局","長野県","〒386-2201 長野県小県郡真田町長1223-2224","長野県小県郡真田町長1223-2224",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=96"
"97","中野サンクォーレ内郵便局","東京都","〒164-0001 東京都中野区中野4－3－1","東京都中野区中野4－3－1","35.708858","139.66452","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=97"
"98","大山郵便局","埼玉県","〒349-0201 埼玉県南埼玉郡白岡町柴山1161-1","埼玉県南埼玉郡白岡町柴山1161-1",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=98"
"99","白岡岡泉郵便局","埼玉県","〒349-0226 埼玉県南埼玉郡白岡町岡泉1262","埼玉県南埼玉郡白岡町岡泉1262",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=99"
"100","新白岡駅前郵便局","埼玉県","〒349-0211 埼玉県南埼玉郡白岡町野牛1117-2","埼玉県南埼玉郡白岡町野牛1117-2",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=100"
"101","蓮田西新宿郵便局","埼玉県","〒349-0141 埼玉県蓮田市西新宿2-71-6","埼玉県蓮田市西新宿2-71-6","36.003502","139.653763","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=101"
"103","蓮田駅東口郵便局","埼玉県","〒349-0111 埼玉県蓮田市東6-3-24","埼玉県蓮田市東6-3-24","35.978855","139.653687","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=103"
"104","蓮田閏戸郵便局","埼玉県","〒349-0133 埼玉県蓮田市閏戸4005","埼玉県蓮田市閏戸4005","36.015064","139.637177","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=104"
"105","蓮田椿山郵便局","埼玉県","〒349-0144 埼玉県蓮田市椿山4-1-12","埼玉県蓮田市椿山4-1-12","35.993435","139.659027","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=105"
"106","西白岡郵便局","埼玉県","〒349-0218 埼玉県南埼玉郡白岡町白岡1050-2","埼玉県南埼玉郡白岡町白岡1050-2",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=106"
"107","米沢春日郵便局","山形県","〒992-0044 山形県山形県米沢市春日2丁目2の2","山形県山形県米沢市春日2丁目2の2","38.255459","140.339767","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=107"
"108","玉米郵便局","秋田県","〒015-0221 秋田県由利本荘市東由利舘合字舘前30","秋田県由利本荘市東由利舘合字舘前30","39.271523","140.305359","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=108"
"109","三春郵便局","福島県","〒963-7799 福島県田村郡三春町字大町3","福島県田村郡三春町字大町3","37.441628","140.49144","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=109"
"110","玉城郵便局","三重県","〒519-0499 三重県度会郡玉城町佐田1002-45","三重県度会郡玉城町佐田1002-45","34.49099","136.639633","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=110"
"111","高知県庁内郵便局","高知県","〒780-0850 高知県高知県高知市丸ノ内1－2－20","高知県高知県高知市丸ノ内1－2－20","33.558723","133.531097","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=111"
"112","津中央郵便局","三重県","〒514-8799 三重県津市中央1－1","三重県津市中央1－1","34.718544","136.510101","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=112"
"113","上野本町通郵便局","三重県","〒518-0869 三重県伊賀市上野中町3000番地","三重県伊賀市上野中町3000番地","34.766113","136.128754","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=113"
"114","名古屋楠郵便局","愛知県","〒462-0014 愛知県名古屋市北区楠味鋺5－2407","愛知県名古屋市北区楠味鋺5－2407","35.218712","136.93277","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=114"
"115","関小瀬郵便局","岐阜県","〒501-3265 岐阜県関市小瀬56","岐阜県関市小瀬56","35.501411","136.891647","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=115"
"116","内城田郵便局","三重県","〒516-2199 三重県度会郡度会町棚橋土橋541－1","三重県度会郡度会町棚橋土橋541－1","34.444275","136.619919","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=116"
"118","龍江郵便局","長野県","〒399-2299 長野県飯田市龍江4520-1","長野県飯田市龍江4520-1","35.443916","137.841003","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=118"
"120","秋田菅野郵便局","秋田県","〒010-0816 秋田県秋田市泉菅野1－1－1","秋田県秋田市泉菅野1－1－1","39.737656","140.107178","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=120"
"121","坪田郵便局","東京都","〒111-0033 東京都台東区花川戸2－6－5","東京都台東区花川戸2－6－5","35.714359","139.798386","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=121"
"122","三宅島郵便局","東京都","〒111-0033 東京都台東区花川戸2－6－5","東京都台東区花川戸2－6－5","35.714359","139.798386","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=122"
"123","三宅島阿古郵便局","東京都","〒111-0033 東京都台東区花川戸2－6－5","東京都台東区花川戸2－6－5","35.714359","139.798386","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=123"
"124","三宅島伊ヶ谷郵便局","東京都","〒100-1103 東京都三宅村伊ヶ谷288","東京都三宅村伊ヶ谷288",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=124"
"126","五所川原郵便局","青森県","〒037-8799 青森県五所川原市字旭町53－1","青森県五所川原市字旭町53－1","40.810936","140.446777","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=126"
"128","尾花沢郵便局","山形県","〒999-4299 山形県尾花沢市横町一丁目5－23","山形県尾花沢市横町一丁目5－23","38.608349","140.40538","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=128"
"129","中部国際郵便局","愛知県","〒479-0199 愛知県常滑市セントレア3-13-2","愛知県常滑市セントレア3-13-2","34.871017","136.813721","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=129"
"130","重富郵便局","鹿児島県","〒899-5699 鹿児島県姶良市脇元227－2","鹿児島県姶良市脇元227－2","31.7029","130.611328","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=130"
"131","新潟竜ヶ島郵便局","新潟県","〒950-0072 新潟県新潟市竜が島1-7-1","新潟県新潟市竜が島1-7-1","37.916077","139.036545","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=131"
"132","今井郵便局","徳島県","〒771-3499 徳島県名西郡神山町下分字今井68－1","徳島県名西郡神山町下分字今井68－1","33.967007","134.310974","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=132"
"136","藪塚本町郵便局","群馬県","〒379-2399 群馬県太田市大原町610－1","群馬県太田市大原町610－1","36.357487","139.293549","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=136"
"137","都幾川桃木簡易郵便局","埼玉県","〒355-0361 埼玉県比企郡ときがわ町桃木178-1","埼玉県比企郡ときがわ町桃木178-1","36.000729","139.267715","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=137"
"138","永山西郵便局","北海道","〒079-8415 北海道旭川市永山5条2丁目4－10","北海道旭川市永山5条2丁目4－10","43.786308","142.401657","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=138"
"139","貝塚郵便局","大阪府","〒597-8799 大阪府貝塚市海塚308－1","大阪府貝塚市海塚308－1","34.444939","135.3582","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=139"
"140","松代郵便局","長野県","〒381-1231 長野県長野市松代町松代515","長野県長野市松代町松代515","36.561485","138.200409","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=140"
"141","神戸月見山郵便局","兵庫県","〒654-0065 兵庫県神戸市須磨区離宮前町2－1－1","兵庫県神戸市須磨区離宮前町2－1－1","34.64978","135.12146","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=141"
"143","鳳来寺郵便局","愛知県","〒441-1945 愛知県新城市玖老勢井ノ本3番地の7","愛知県新城市玖老勢井ノ本3番地の7","34.985912","137.561813","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=143"
"145","サンポート高松郵便局","香川県","〒760-0019 香川県高松市サンポート3－33","香川県高松市サンポート3－33","34.352581","134.045914","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=145"
"147","福良郵便局","福島県","〒963-1699 福島県郡山市湖南町福良字中町80","福島県郡山市湖南町福良字中町80","37.385002","140.09288","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=147"
"148","金木郵便局","青森県","〒037-0299 青森県五所川原市金木町大字金木字朝日山348－3","青森県五所川原市金木町大字金木字朝日山348－3","40.920578","140.55191","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=148"
"149","函館中道郵便局","北海道","〒041-0853 北海道函館市中道1丁目19番10号","北海道函館市中道1丁目19番10号","41.802528","140.754639","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=149"
"151","函館本町郵便局","北海道","〒040-0011 北海道函館市本町9番2号","北海道函館市本町9番2号","41.790199","140.749969","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=151"
"152","函館港町郵便局","北海道","〒041-0821 北海道函館市港町1丁目20番23号","北海道函館市港町1丁目20番23号","41.803394","140.723969","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=152"
"153","小諸郵便局","長野県","〒384-8799 長野県小諸市紺屋町2-9-1","長野県小諸市紺屋町2-9-1","36.32946","138.432312","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=153"
"154","大里郵便局","沖縄県","〒901-1206 沖縄県南城市大里仲間1133-5","沖縄県南城市大里仲間1133-5","26.173967","127.746712","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=154"
"156","東京ミッドタウン郵便局","東京都","〒107-6203 東京都港区赤坂9-7-1","東京都港区赤坂9-7-1","35.666023","139.732208","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=156"
"158","朝里郵便局","北海道","〒047-0152 北海道小樽市新光2-6-3","北海道小樽市新光2-6-3","43.173897","141.057022","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=158"
"160","大津瀬田郵便局","滋賀県","〒520-2153 滋賀県大津市一里山3－34－14","滋賀県大津市一里山3－34－14","34.982697","135.933731","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=160"
"161","比叡辻郵便局","滋賀県","〒520-0104 滋賀県大津市比叡辻1－15－10","滋賀県大津市比叡辻1－15－10","35.069958","135.884659","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=161"
"162","北浜東郵便局","大阪府","〒540-0031 大阪府大阪市中央区北浜東3－9","大阪府大阪市中央区北浜東3－9","34.690098","135.512482","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=162"
"166","青森中央郵便局","青森県","〒030-8799 青森県青森市堤町1丁目7－24","青森県青森市堤町1丁目7－24","40.824116","140.757828","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=166"
"167","浜松北郵便局","静岡県","〒433-8799 静岡県浜松市北区初生町1416-8","静岡県浜松市北区初生町1416-8",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=167"
"168","青柳郵便局","滋賀県","〒520-1221 滋賀県高島市安曇川町青柳1150ー7","滋賀県高島市安曇川町青柳1150ー7","35.325874","136.031265","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=168"
"169","近鉄四日市駅前郵便局","三重県","〒510-0086 三重県三重県四日市市諏訪栄町6－4","三重県三重県四日市市諏訪栄町6－4",,,"","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=169"
"170","静岡駅南口郵便局","静岡県","〒422-8067 静岡県静岡県静岡市駿河区南町18－3","静岡県静岡県静岡市駿河区南町18－3","34.975185","138.383286","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=170"
"172","八重洲地下街郵便局","東京都","〒104-0028 東京都中央区八重洲2－1 八重洲地下街北1号","東京都中央区八重洲2－1 八重洲地下街北1号","35.679859","139.769608","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=172"
"176","松山中央郵便局","愛媛県","〒790-8799 愛媛県松山市三番町3丁目5－2","愛媛県松山市三番町3丁目5－2","33.837975","132.768463","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=176"
"177","函館中央郵便局","北海道","〒040-8799 北海道函館市新川町1－6","北海道函館市新川町1－6","41.77351","140.733719","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=177"
"178","函館中央郵便局","北海道","〒040-8799 北海道函館市新川町1－6","北海道函館市新川町1－6","41.77351","140.733719","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=178"
"179","函館東郵便局","北海道","〒042-8799 北海道函館市湯川町2－9－1","北海道函館市湯川町2－9－1","41.778488","140.786209","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=179"
"180","函館東郵便局","北海道","〒042-8799 北海道函館市湯川町2－9－1","北海道函館市湯川町2－9－1","41.778488","140.786209","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=180"
"181","千代田霞が関郵便局","東京都","〒100-0013 東京都千代田区霞が関1－3－2","東京都千代田区霞が関1－3－2","35.672325","139.750717","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=181"
"182","秋山郵便局","長野県","〒384-1403 長野県南佐久郡川上村秋山859","長野県南佐久郡川上村秋山859","35.932495","138.682846","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=182"
"183","名古屋南陽通郵便局","愛知県","〒457-0866 愛知県名古屋市南区三条2－19－14","愛知県名古屋市南区三条2－19－14","35.105373","136.902954","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=183"
"185","エミフルＭＡＳＡＫＩ郵便局","愛媛県","〒791-3120 愛媛県伊予郡松前町筒井850","愛媛県伊予郡松前町筒井850","33.789639","132.715591","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=185"
"187","櫛生郵便局","愛媛県","〒799-3452 愛媛県大洲市長浜町櫛生甲170－8","愛媛県大洲市長浜町櫛生甲170－8","33.570133","132.449158","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=187"
"194","北杜郵便局","山梨県","〒408-8799 山梨県北杜市長坂町長坂上条字大林2051-1","山梨県北杜市長坂町長坂上条字大林2051-1","35.823833","138.37207","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=194"
"195","上五明簡易郵便局","長野県","〒389-0606 長野県埴科郡坂城町上五明640-1","長野県埴科郡坂城町上五明640-1","36.449657","138.169357","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=195"
"196","秋山郵便局","山梨県","〒401-0201 山梨県上野原市秋山11917","山梨県上野原市秋山11917","35.568935","139.067337","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=196"
"197","町田相原郵便局","東京都","〒194-0211 東京都町田市相原町792－5","東京都町田市相原町792－5","35.604332","139.33403","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=197"
"198","寒川駅前郵便局","神奈川県","〒253-0111 神奈川県高座郡寒川町一之宮1-8-3","神奈川県高座郡寒川町一之宮1-8-3","35.366844","139.388107","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=198"
"200","穴水郵便局","石川県","〒927-8799 石川県鳳珠郡穴水町大町い－９","石川県鳳珠郡穴水町大町い－９","37.225208","136.908844","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=200"
"202","十六合郵便局","山形県","〒999-7735 山形県東田川郡庄内町前田野目字前割62-2","山形県東田川郡庄内町前田野目字前割62-2","38.800713","139.935577","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=202"
"203","橿原久米郵便局","奈良県","〒634-0063 奈良県橿原市久米町909-2","奈良県橿原市久米町909-2","34.485134","135.792206","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=203"
"207","大柳生郵便局","奈良県","〒630-1242 奈良県奈良市大柳生町4557－1","奈良県奈良市大柳生町4557－1","34.708763","135.932098","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=207"
"209","神戸西落合郵便局","兵庫県","〒654-0155 兵庫県神戸市須磨区西落合5－13－1","兵庫県神戸市須磨区西落合5－13－1","34.681931","135.086014","","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=209"
